Source,Country,Competition,CompetitionType,Tier,League,Season,Date,HomeRaw,AwayRaw,HomeGoals,AwayGoals,Score,Result,SourceURL,SourceLine,SourceText
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-08,Rostov,Tom,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,101,Rostov    2-2 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-08,Spartak N,Rubin,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,104,Spartak N 1-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-08,Khimki,CSKA,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,106,Khimki    1-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-13,Kuban,Saturn,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,111,Kuban     2-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-14,Zenit,Dinamo,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,114,Zenit     3-0 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-14,Luch-Ener,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,116,Luch-Ener 1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-14,Krylya S,Rostov,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,118,Krylya S  0-1 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-14,Rubin,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,120,Rubin     1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-14,Lokomotiv,Khimki,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,122,Lokomotiv 1-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-15,Tom,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,125,Tom       1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-15,CSKA,Spartak N,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,127,CSKA      2-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-21,Amkar,Tom,3,3,3-3,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,132,Amkar     3-3 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-21,Dinamo,Khimki,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,135,Dinamo    2-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-21,Rostov,Kuban,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,137,Rostov    0-1 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-21,Saturn,Rubin,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,139,Saturn    1-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-22,Moskva,CSKA,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,142,Moskva    2-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-22,Luch-Ener,Zenit,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,144,Luch-Ener 0-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-22,Spartak M,Krylya S,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,146,Spartak M 1-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-22,Spartak N,Lokomotiv,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,148,Spartak N 0-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-28,Lokomotiv,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,153,Lokomotiv 1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-28,Luch-Ener,Dinamo,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,155,Luch-Ener 0-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-28,Tom,Zenit,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,157,Tom       0-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-28,Khimki,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,159,Khimki    1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,CSKA,Saturn,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus07.html,162,CSKA      3-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Kuban,Spartak M,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,164,Kuban     0-0 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Krylya S,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,166,Krylya S  1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Rubin,Rostov,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,168,Rubin     0-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Moskva,Khimki,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus07.html,173,Moskva    0-2 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Dinamo,Spartak N,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,175,Dinamo    2-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Saturn,Lokomotiv,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,177,Saturn    1-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Luch-Ener,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,179,Luch-Ener 0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Amkar,Kuban,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,181,Amkar     0-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Zenit,Krylya S,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,184,Zenit     1-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Spartak M,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,187,Spartak M 2-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Rostov,CSKA,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,189,Rostov    1-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,CSKA,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,194,CSKA      1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Tom,Dinamo,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,196,Tom       1-0 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Krylya S,Luch-Ener,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,198,Krylya S  3-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Spartak N,Moskva,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,200,Spartak N 1-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Kuban,Zenit,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,203,Kuban     1-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Khimki,Saturn,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,205,Khimki    0-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Lokomotiv,Rostov,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,207,Lokomotiv 2-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Rubin,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,209,Rubin     1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Spartak M,Lokomotiv,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus07.html,214,Spartak M 1-2 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Saturn,Spartak N,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,216,Saturn    1-1 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Rostov,Khimki,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,218,Rostov    1-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Kuban,Luch-Ener,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,220,Kuban     1-1 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Dinamo,Moskva,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,223,Dinamo    0-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Tom,Krylya S,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus07.html,225,Tom       1-2 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Zenit,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,228,Zenit     2-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Amkar,CSKA,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,230,Amkar     1-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Khimki,Spartak M,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,235,Khimki    3-0 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,CSKA,Zenit,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,238,CSKA      2-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Krylya S,Dinamo,3,2,3-2,1-0,https://www.rsssf.org/tablesr/rus07.html,240,Krylya S  3-2 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Kuban,Tom,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,243,Kuban     2-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Spartak N,Rostov,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,245,Spartak N 0-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-29,Rubin,Luch-Ener,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,247,Rubin     3-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-20,Lokomotiv,Amkar,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,251,Lokomotiv 0-1 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-25,Moskva,Saturn,3,2,3-2,1-0,https://www.rsssf.org/tablesr/rus07.html,254,Moskva    3-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-09,Krylya S,Kuban,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus07.html,260,Krylya S  2-3 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-09,Tom,Rubin,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,262,Tom       2-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-09,Amkar,Khimki,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus07.html,264,Amkar     3-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-10,Luch-Ener,CSKA,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus07.html,267,Luch-Ener 4-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-10,Spartak M,Spartak N,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,269,Spartak M 2-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-10,Dinamo,Saturn,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,271,Dinamo    1-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-10,Rostov,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,273,Rostov    1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-11,Zenit,Lokomotiv,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,276,Zenit     1-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-16,CSKA,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,281,CSKA      0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-16,Khimki,Zenit,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,283,Khimki    2-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-16,Luch-Ener,Lokomotiv,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,286,Luch-Ener 3-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-16,Rubin,Krylya S,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,288,Rubin     1-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-16,Spartak N,Amkar,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,290,Spartak N 0-1 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-16,Saturn,Rostov,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,292,Saturn    1-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-17,Moskva,Spartak M,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,295,Moskva    2-0 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-17,Kuban,Dinamo,0,4,0-4,0-1,https://www.rsssf.org/tablesr/rus07.html,297,Kuban     0-4 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-22,Spartak M,Saturn,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,302,Spartak M 2-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-23,Luch-Ener,Khimki,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,306,Luch-Ener 1-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-23,Dinamo,Rostov,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,308,Dinamo    3-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-23,Kuban,Rubin,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,310,Kuban     0-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-24,Krylya S,CSKA,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,313,Krylya S  1-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-24,Amkar,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,315,Amkar     1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-24,Zenit,Spartak N,4,3,4-3,1-0,https://www.rsssf.org/tablesr/rus07.html,317,Zenit     4-3 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-24,Tom,Lokomotiv,4,2,4-2,1-0,https://www.rsssf.org/tablesr/rus07.html,321,Tom       4-2 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-30,Lokomotiv,Krylya S,5,2,5-2,1-0,https://www.rsssf.org/tablesr/rus07.html,327,Lokomotiv 5-2 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-30,Saturn,Amkar,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,331,Saturn    2-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-06-30,Spartak N,Luch-Ener,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,333,Spartak N 2-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-01,"NB: On August 15, FK Moskva was awarded","defeat for fielding the player, Roman Hubnik,",0,3,0-3,0-1,https://www.rsssf.org/tablesr/rus07.html,338,"   NB: On August 15, FK Moskva was awarded 0-3 defeat for fielding the player, Roman Hubnik,"
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-01,Rubin,Dinamo,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,343,Rubin     2-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-01,Rostov,Spartak M,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus07.html,345,Rostov    1-3 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-01,Khimki,Tom,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,348,Khimki    1-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-01,CSKA,Kuban,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,350,CSKA      0-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-14,CSKA,Dinamo,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,355,CSKA      0-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-14,Amkar,Spartak M,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,357,Amkar     0-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-14,Kuban,Khimki,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,359,Kuban     1-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-14,Luch-Ener,Saturn,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,361,Luch-Ener 2-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-15,Tom,Moskva,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus07.html,365,Tom       1-2 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-15,Zenit,Rostov,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,367,Zenit     2-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-15,Krylya S,Spartak N,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus07.html,370,Krylya S  1-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-25,Rubin,Lokomotiv,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus07.html,373,Rubin     3-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-20,Dinamo,Amkar,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,378,Dinamo    0-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-21,Spartak M,Zenit,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus07.html,381,Spartak M 3-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-21,Moskva,Krylya S,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus07.html,383,Moskva    3-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-21,Rostov,Luch-Ener,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,385,Rostov    1-1 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-21,Saturn,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,387,Saturn    0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-22,Lokomotiv,CSKA,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus07.html,390,Lokomotiv 1-2 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-22,Spartak N,Kuban,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,392,Spartak N 1-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-08-01,Khimki,Rubin,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,395,Khimki    0-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-28,Luch-Ener,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,400,Luch-Ener 1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-28,Lokomotiv,Dinamo,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,402,Lokomotiv 2-2 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-07-28,Zenit,Amkar,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,404,Zenit     0-0 Amkar
