Country,Competition,CompetitionType,Tier,League,Season,Date,Home,Away,Result,Score,Source
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-02,Aalborg BK,FC København,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-02,Brøndby IF,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-02,Næstved BK,Aarhus GF,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-02,Odense BK,Ikast FS,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-02,Silkeborg IF,Herfølge BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-02,Viborg FF,Vejle BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-04,Aarhus GF,Brøndby IF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-04,Ikast FS,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-05,Aalborg BK,Viborg FF,1-0,8-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-06,FC København,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-06,Herfølge BK,Næstved BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-06,Lyngby BK,Vejle BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-09,Herfølge BK,Odense BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-11,Brøndby IF,Herfølge BK,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-11,Odense BK,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-11,Silkeborg IF,FC København,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-11,Vejle BK,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-13,Næstved BK,Ikast FS,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-13,Viborg FF,Lyngby BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-18,Aalborg BK,Silkeborg IF,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-18,Ikast FS,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-20,Aarhus GF,Lyngby BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-20,FC København,Næstved BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-20,Herfølge BK,Vejle BK,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-20,Odense BK,Viborg FF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-27,Brøndby IF,FC København,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-27,Lyngby BK,Herfølge BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-27,Næstved BK,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-27,Silkeborg IF,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-27,Vejle BK,Ikast FS,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-08-27,Viborg FF,Aarhus GF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-01,Aalborg BK,Brøndby IF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-01,FC København,Vejle BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-01,Odense BK,Næstved BK,1-0,5-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-03,Herfølge BK,Aarhus GF,0-1,1-5,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-03,Ikast FS,Lyngby BK,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-03,Silkeborg IF,Viborg FF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-08,Brøndby IF,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-08,Næstved BK,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-10,Aarhus GF,Ikast FS,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-10,Lyngby BK,FC København,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-10,Vejle BK,Aalborg BK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-10,Viborg FF,Herfølge BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-17,Aalborg BK,Lyngby BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-17,FC København,Aarhus GF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-17,Ikast FS,Herfølge BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-17,Næstved BK,Viborg FF,1-0,6-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-17,Odense BK,Vejle BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-17,Silkeborg IF,Brøndby IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-20,Aarhus GF,Aalborg BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-20,Brøndby IF,Næstved BK,1-0,6-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-20,Herfølge BK,FC København,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-20,Lyngby BK,Odense BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-20,Vejle BK,Silkeborg IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-20,Viborg FF,Ikast FS,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-22,Silkeborg IF,Lyngby BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-22,Viborg FF,Brøndby IF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-24,Aalborg BK,Herfølge BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-24,FC København,Ikast FS,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-24,Næstved BK,Vejle BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-09-24,Odense BK,Aarhus GF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-01,Aalborg BK,Odense BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-01,Aarhus GF,Vejle BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-01,FC København,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-01,Herfølge BK,Brøndby IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-01,Ikast FS,Næstved BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-01,Lyngby BK,Viborg FF,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-06,Brøndby IF,Aarhus GF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-06,Odense BK,FC København,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-06,Silkeborg IF,Ikast FS,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-06,Viborg FF,Aalborg BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-08,Næstved BK,Herfølge BK,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-08,Vejle BK,Lyngby BK,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-13,FC København,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-13,Lyngby BK,Brøndby IF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-15,Aarhus GF,Næstved BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-15,Herfølge BK,Silkeborg IF,1-0,5-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-15,Ikast FS,Odense BK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-15,Vejle BK,Viborg FF,0.5-0.5,3-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-20,Aalborg BK,Ikast FS,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-22,Brøndby IF,Vejle BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-22,Næstved BK,Lyngby BK,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-22,Odense BK,Herfølge BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-22,Silkeborg IF,Aarhus GF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-22,Viborg FF,FC København,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-27,Brøndby IF,Viborg FF,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-27,Herfølge BK,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-29,Aarhus GF,Odense BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-29,Ikast FS,FC København,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-29,Lyngby BK,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-10-29,Vejle BK,Næstved BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-05,Aalborg BK,Aarhus GF,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-05,FC København,Herfølge BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-05,Ikast FS,Viborg FF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-05,Næstved BK,Brøndby IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-05,Odense BK,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-05,Silkeborg IF,Vejle BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-10,Aarhus GF,FC København,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-10,Brøndby IF,Silkeborg IF,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-10,Lyngby BK,Aalborg BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-10,Vejle BK,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-12,Herfølge BK,Ikast FS,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-12,Viborg FF,Næstved BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-17,Odense BK,Brøndby IF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-19,FC København,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-19,Herfølge BK,Viborg FF,0.5-0.5,3-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-26,Aarhus GF,Herfølge BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-26,Brøndby IF,Aalborg BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-26,Lyngby BK,Ikast FS,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-26,Næstved BK,Odense BK,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-26,Vejle BK,FC København,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-26,Viborg FF,Silkeborg IF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-29,Aalborg BK,Vejle BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-29,Ikast FS,Aarhus GF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1995-11-29,Silkeborg IF,Næstved BK,1-0,5-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-03-24,FC København,Brøndby IF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-03-24,Ikast FS,Vejle BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-03-31,Aarhus GF,Herfølge BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-03-31,Brøndby IF,Viborg FF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-03-31,Ikast FS,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-03-31,Vejle BK,FC København,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-04,Aalborg BK,Vejle BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-04,FC København,Næstved BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-04,Herfølge BK,Brøndby IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-04,Odense BK,Ikast FS,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-04,Silkeborg IF,Aarhus GF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-04,Viborg FF,Lyngby BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-08,Brøndby IF,Ikast FS,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-08,Lyngby BK,Aarhus GF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-08,Næstved BK,FC København,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-08,Silkeborg IF,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-08,Vejle BK,Herfølge BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-08,Viborg FF,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-14,Aalborg BK,Silkeborg IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-14,Aarhus GF,Næstved BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-14,Brøndby IF,Vejle BK,1-0,6-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-14,FC København,Viborg FF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-14,Ikast FS,Lyngby BK,0-1,0-5,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-14,Odense BK,Herfølge BK,1-0,5-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-17,Aalborg BK,Næstved BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-17,Aarhus GF,Viborg FF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-17,Herfølge BK,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-17,Odense BK,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-21,Aarhus GF,Ikast FS,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-21,FC København,Herfølge BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-21,Lyngby BK,Vejle BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-21,Næstved BK,Brøndby IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-21,Silkeborg IF,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-21,Viborg FF,Aalborg BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-28,Aalborg BK,Aarhus GF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-28,Lyngby BK,FC København,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-28,Næstved BK,Ikast FS,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-28,Odense BK,Brøndby IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-28,Silkeborg IF,Herfølge BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-04-28,Vejle BK,Viborg FF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-05,Aarhus GF,FC København,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-05,Brøndby IF,Lyngby BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-05,Herfølge BK,Viborg FF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-05,Ikast FS,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-05,Næstved BK,Vejle BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-05,Odense BK,Aalborg BK,1-0,5-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-08,Aalborg BK,Næstved BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-08,Brøndby IF,Ikast FS,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-08,FC København,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-08,Herfølge BK,Lyngby BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-08,Vejle BK,Odense BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1995/96,1996-05-08,Viborg FF,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
