date,Date,black_id,white_id,WinnerID,black_goratings_id,white_goratings_id,BlackID,WhiteID,black_name,white_name,Black,White,result_code,ResultCode,result,black_rating,white_rating,BlackRating,WhiteRating,Event,source,tournament,kifu_urls,profile_urls,observation_count,perspective_count,occurrence,SameSignatureSequence,GameKey
2026-05-17,2026-05-17,1507,1194,1194,1507,1194,1507,1194,Xie Ke,Fan Tingyu,Xie Ke,Fan Tingyu,W,W,White,3602,3590,3602,3590,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103293 | https://www.go4go.net/go/games/sgfview/126953,https://www.goratings.org/en/players/1194.html | https://www.goratings.org/en/players/1507.html,2,2,1,1,2026-05-17|1507|1194|W|1
2026-05-17,2026-05-17,1511,964,1511,1511,964,1511,964,Ding Hao,Jiang Weijie,Ding Hao,Jiang Weijie,B,B,Black,3742,3571,3742,3571,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103298 | https://www.go4go.net/go/games/sgfview/126952,https://www.goratings.org/en/players/1511.html | https://www.goratings.org/en/players/964.html,2,2,1,1,2026-05-17|1511|964|B|1
2026-05-17,2026-05-17,449,1135,1135,449,1135,449,1135,Shi Yue,Dang Yifei,Shi Yue,Dang Yifei,W,W,White,3574,3703,3574,3703,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103295 | https://www.go4go.net/go/games/sgfview/126954,https://www.goratings.org/en/players/1135.html | https://www.goratings.org/en/players/449.html,2,2,1,1,2026-05-17|449|1135|W|1
2026-05-18,2026-05-18,1135,297,1135,1135,297,1135,297,Dang Yifei,Chen Yaoye,Dang Yifei,Chen Yaoye,B,B,Black,3703,3516,3703,3516,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103305 | https://www.go4go.net/go/games/sgfview/126994,https://www.goratings.org/en/players/1135.html | https://www.goratings.org/en/players/297.html,2,2,1,1,2026-05-18|1135|297|B|1
2026-05-18,2026-05-18,1194,1276,1276,1194,1276,1194,1276,Fan Tingyu,Xie Erhao,Fan Tingyu,Xie Erhao,W,W,White,3590,3556,3590,3556,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103312 | https://www.go4go.net/go/games/sgfview/126993,https://www.goratings.org/en/players/1194.html | https://www.goratings.org/en/players/1276.html,2,2,1,1,2026-05-18|1194|1276|W|1
2026-05-18,2026-05-18,1232,1282,1232,1232,1282,1232,1282,Huang Yunsong,Li Qincheng,Huang Yunsong,Li Qincheng,B,B,Black,3575,3672,3575,3672,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103304 | https://www.go4go.net/go/games/sgfview/126991,https://www.goratings.org/en/players/1232.html | https://www.goratings.org/en/players/1282.html,2,2,1,1,2026-05-18|1232|1282|B|1
2026-05-18,2026-05-18,1253,1511,1511,1253,1511,1253,1511,Gu Zihao,Ding Hao,Gu Zihao,Ding Hao,W,W,White,3657,3741,3657,3741,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103314 | https://www.go4go.net/go/games/sgfview/126990,https://www.goratings.org/en/players/1253.html | https://www.goratings.org/en/players/1511.html,2,2,1,1,2026-05-18|1253|1511|W|1
2026-05-18,2026-05-18,1441,792,1441,1441,792,1441,792,Yokotsuka Riki,Mitani Tetsuya,Yokotsuka Riki,Mitani Tetsuya,B,B,Black,3318,3123,3318,3123,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/51KiseisenFT_Yokotsuka_Mitani_20260518.sgf | https://www.go4go.net/go/games/sgfview/127058,https://www.goratings.org/en/players/1441.html,1,1,1,1,2026-05-18|1441|792|B|1
2026-05-18,2026-05-18,1451,175,1451,1451,175,1451,175,Hsu Chia Yuan,Takao Shinji,Hsu Chia Yuan,Takao Shinji,B,B,Black,3515,3312,3515,3312,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseis_kyo_takao_20260518.sgf | https://www.go4go.net/go/games/sgfview/126995,https://www.goratings.org/en/players/1451.html | https://www.goratings.org/en/players/175.html,2,2,1,1,2026-05-18|1451|175|B|1
2026-05-18,2026-05-18,1563,1918,1563,1563,1918,1563,1918,Luo Chuyue,Lyu Liyan,Luo Chuyue,Lyu Liyan,B,B,Black,3173,3327,3173,3327,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103308,https://www.goratings.org/en/players/1563.html | https://www.goratings.org/en/players/1918.html,2,2,1,1,2026-05-18|1563|1918|B|1
2026-05-18,2026-05-18,1582,1363,1582,1582,1363,1582,1363,Liu Yuhang,Zhao Chenyu,Liu Yuhang,Zhao Chenyu,B,B,Black,3571,3650,3571,3650,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103315 | https://www.go4go.net/go/games/sgfview/126988,https://www.goratings.org/en/players/1363.html | https://www.goratings.org/en/players/1582.html,2,2,1,1,2026-05-18|1582|1363|B|1
2026-05-18,2026-05-18,1599,2205,2205,1599,2205,1599,2205,Xue Guanhua,Fu Jianheng,Xue Guanhua,Fu Jianheng,W,W,White,3475,3396,3475,3396,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103300,https://www.goratings.org/en/players/1599.html | https://www.goratings.org/en/players/2205.html,2,2,1,1,2026-05-18|1599|2205|W|1
2026-05-18,2026-05-18,1707,182,1707,1707,182,1707,182,Otake Yu,Kono Rin,Otake Yu,Kono Rin,B,B,Black,3356,3379,3356,3379,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseia_ootake_kouno_20260518_ootake_kouno.sgf | https://www.go4go.net/go/games/sgfview/127002,https://www.goratings.org/en/players/1707.html | https://www.goratings.org/en/players/182.html,2,2,1,1,2026-05-18|1707|182|B|1
2026-05-18,2026-05-18,1832,2030,2030,1832,2030,1832,2030,Zeng Yuanhai,Ding Mingjun,Zeng Yuanhai,Ding Mingjun,W,W,White,3245,3033,3245,3033,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103303,https://www.goratings.org/en/players/1832.html | https://www.goratings.org/en/players/2030.html,2,2,1,1,2026-05-18|1832|2030|W|1
2026-05-18,2026-05-18,1874,180,1874,1874,180,1874,180,Yi Liao,Mizokami Tomochika,Yi Liao,Mizokami Tomochika,B,B,Black,3230,3180,3230,3180,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/52MeijinsenB_I_Mizokami_20260518.sgf | https://www.go4go.net/go/games/sgfview/127007,https://www.goratings.org/en/players/180.html | https://www.goratings.org/en/players/1874.html,2,2,1,1,2026-05-18|1874|180|B|1
2026-05-18,2026-05-18,1973,1667,1973,1973,1667,1973,1667,Iwata Saeka,Nyu Eiko,Iwata Saeka,Nyu Eiko,B,B,Black,2776,3015,2776,3015,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/11SenkoCupu1_Iwashita_Nyuu_20250518.sgf | https://www.go4go.net/go/games/sgfview/127062,https://www.goratings.org/en/players/1667.html | https://www.goratings.org/en/players/1973.html,2,2,1,1,2026-05-18|1973|1667|B|1
2026-05-18,2026-05-18,2020,88,2020,2020,88,2020,88,Imabun Taro,Hikosaka Naoto,Imabun Taro,Hikosaka Naoto,B,B,Black,3170,3185,3170,3185,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/2020.html | https://www.goratings.org/en/players/88.html,2,2,1,1,2026-05-18|2020|88|B|1
2026-05-18,2026-05-18,2026,2506,2506,2026,2506,2026,2506,Chu Keer,Sun Yige,Chu Keer,Sun Yige,W,W,White,2945,3123,2945,3123,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103307,https://www.goratings.org/en/players/2026.html,1,1,1,1,2026-05-18|2026|2506|W|1
2026-05-18,2026-05-18,2219,1007,2219,2219,1007,2219,1007,Miura Taro,Shuto Shun,Miura Taro,Shuto Shun,B,B,Black,3323,3172,3323,3172,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/jyuudansen_miura_shudou_20260518.sgf | https://www.go4go.net/go/games/sgfview/127060,https://www.goratings.org/en/players/1007.html | https://www.goratings.org/en/players/2219.html,2,2,1,1,2026-05-18|2219|1007|B|1
2026-05-18,2026-05-18,2316,2447,2447,2316,2447,2316,2447,Feng Yunjia,Wang Shunbo,Feng Yunjia,Wang Shunbo,W,W,White,3054,3248,3054,3248,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103306,https://www.goratings.org/en/players/2316.html | https://www.goratings.org/en/players/2447.html,2,2,1,1,2026-05-18|2316|2447|W|1
2026-05-18,2026-05-18,235,351,235,235,351,235,351,Kataoka Satoshi,Yashiro Kumiko,Kataoka Satoshi,Yashiro Kumiko,B,B,Black,3040,2861,3040,2861,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/tengensen_kataoka_yasiro_20260518.sgf | https://www.go4go.net/go/games/sgfview/127054,https://www.goratings.org/en/players/235.html | https://www.goratings.org/en/players/351.html,2,2,1,1,2026-05-18|235|351|B|1
2026-05-18,2026-05-18,2576,794,794,2576,794,2576,794,Yoshida Toma,Kanazawa Hideo,Yoshida Toma,Kanazawa Hideo,W,W,White,3003,3168,3003,3168,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/53tengensenyosenC_yoshida_kanazawa_20260518.sgf | https://www.go4go.net/go/games/sgfview/127057,https://www.goratings.org/en/players/2576.html | https://www.goratings.org/en/players/794.html,2,2,1,1,2026-05-18|2576|794|W|1
2026-05-18,2026-05-18,2586,2604,2586,2586,2604,2586,2604,Lyu Zhengyi,Xiong Mingrui,Lyu Zhengyi,Xiong Mingrui,B,B,Black,3063,2734,3063,2734,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103301,https://www.goratings.org/en/players/2586.html,1,1,1,1,2026-05-18|2586|2604|B|1
2026-05-18,2026-05-18,261,2415,261,261,2415,261,2415,Kim Yeongsam,Choi Seungcheol,Kim Yeongsam,Choi Seungcheol,B,B,Black,3047,2982,3047,2982,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202605/gg1-m.sgf&gibonum=50803&bimg=KimYungS.jpg&wimg=ChoiSungC.jpg | https://www.go4go.net/go/games/sgfview/127003,https://www.goratings.org/en/players/2415.html | https://www.goratings.org/en/players/261.html,2,2,1,1,2026-05-18|261|2415|B|1
2026-05-18,2026-05-18,267,1090,267,267,1090,267,1090,Yun Junsang,Park Junghwan,Yun Junsang,Park Junghwan,B,B,Black,3386,3678,3386,3678,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202605/sopal.sgf&gibonum=50804&bimg=YunJunS.jpg&wimg=ParkJungH.jpg | https://www.go4go.net/go/games/sgfview/126985,https://www.goratings.org/en/players/1090.html | https://www.goratings.org/en/players/267.html,2,2,1,1,2026-05-18|267|1090|B|1
2026-05-18,2026-05-18,316,872,316,316,872,316,872,Su Yaoguo,Takanashi Seiken,Su Yaoguo,Takanashi Seiken,B,B,Black,3127,2827,3127,2827,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/65JuudansenB_So_Takanashi_20260518.sgf | https://www.go4go.net/go/games/sgfview/127061,https://www.goratings.org/en/players/316.html | https://www.goratings.org/en/players/872.html,2,2,1,1,2026-05-18|316|872|B|1
2026-05-18,2026-05-18,410,1193,1193,410,1193,410,1193,Meng Tailing,Yang Dingxin,Meng Tailing,Yang Dingxin,W,W,White,3511,3669,3511,3669,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103313 | https://www.go4go.net/go/games/sgfview/126992,https://www.goratings.org/en/players/1193.html,1,1,1,1,2026-05-18|410|1193|W|1
2026-05-18,2026-05-18,433,1423,1423,433,1423,433,1423,Tuo Jiaxi,Li Weiqing,Tuo Jiaxi,Li Weiqing,W,W,White,3557,3685,3557,3685,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103310 | https://www.go4go.net/go/games/sgfview/126987,https://www.goratings.org/en/players/1423.html | https://www.goratings.org/en/players/433.html,2,2,1,1,2026-05-18|433|1423|W|1
2026-05-18,2026-05-18,601,2371,601,601,2371,601,2371,Iyama Yuta,Kuwabara Itsuki,Iyama Yuta,Kuwabara Itsuki,B,B,Black,3532,3223,3532,3223,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/51meijin_iyama_kuwabara_20260518.sgf | https://www.go4go.net/go/games/sgfview/127005,https://www.goratings.org/en/players/2371.html | https://www.goratings.org/en/players/601.html,2,2,1,1,2026-05-18|601|2371|B|1
2026-05-18,2026-05-18,71,1190,1190,71,1190,71,1190,Wang Li Chen,Adachi Toshimasa,Wang Li Chen,Adachi Toshimasa,W,W,White,3188,3236,3188,3236,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/kifu_new/giboviewer/giboviewer.asp?gibo=http://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenB_wang_adachi_20260518.sgf | https://www.go4go.net/go/games/sgfview/126999,https://www.goratings.org/en/players/1190.html | https://www.goratings.org/en/players/71.html,2,2,1,1,2026-05-18|71|1190|W|1
2026-05-18,2026-05-18,995,1399,1399,995,1399,995,1399,Tan Xiao,Xu Jiayang,Tan Xiao,Xu Jiayang,W,W,White,3585,3747,3585,3747,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103311 | https://www.go4go.net/go/games/sgfview/126989,https://www.goratings.org/en/players/1399.html | https://www.goratings.org/en/players/995.html,2,2,1,1,2026-05-18|995|1399|W|1
2026-05-19,2026-05-19,1314,1627,1314,1314,1627,1314,1627,Shin Minjun,Choi Jaeyoung,Shin Minjun,Choi Jaeyoung,B,B,Black,3654,3474,3654,3474,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202605/soosin.sgf&gibonum=50806&bimg=SinMinJ.jpg&wimg=ChoiJeY.jpg | https://www.go4go.net/go/games/sgfview/126986,https://www.goratings.org/en/players/1314.html | https://www.goratings.org/en/players/1627.html,2,2,1,1,2026-05-19|1314|1627|B|1
2026-05-19,2026-05-19,1866,2252,1866,1866,2252,1866,2252,Cheng Jiaye,Yan Ximo,Cheng Jiaye,Yan Ximo,B,B,Black,3255,2992,3255,2992,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103317,https://www.goratings.org/en/players/2252.html,1,1,1,1,2026-05-19|1866|2252|B|1
2026-05-19,2026-05-19,2165,1563,2165,2165,1563,2165,1563,Li Xinchen,Luo Chuyue,Li Xinchen,Luo Chuyue,B,B,Black,3291,3173,3291,3173,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103320,https://www.goratings.org/en/players/1563.html | https://www.goratings.org/en/players/2165.html,2,2,1,1,2026-05-19|2165|1563|B|1
2026-05-19,2026-05-19,2228,261,2228,2228,261,2228,261,Jeong Yujin,Kim Yeongsam,Jeong Yujin,Kim Yeongsam,B,B,Black,3090,3047,3090,3047,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202605/gg2m.sgf&gibonum=50805&bimg=JungYuJ.jpg&wimg=KimYungS.jpg | https://www.go4go.net/go/games/sgfview/127004,https://www.goratings.org/en/players/2228.html | https://www.goratings.org/en/players/261.html,2,2,1,1,2026-05-19|2228|261|B|1
2026-05-19,2026-05-19,2273,2277,2277,2273,2277,2273,2277,Yue Jiayan,Wang Chuxuan,Yue Jiayan,Wang Chuxuan,W,W,White,2927,3459,2927,3459,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103318,https://www.goratings.org/en/players/2273.html | https://www.goratings.org/en/players/2277.html,2,2,1,1,2026-05-19|2273|2277|W|1
2026-05-19,2026-05-19,2319,2315,2315,2319,2315,2319,2315,Zhu Feihong,Dai Qigao,Zhu Feihong,Dai Qigao,W,W,White,2922,3250,2922,3250,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103316,https://www.goratings.org/en/players/2315.html | https://www.goratings.org/en/players/2319.html,2,2,1,1,2026-05-19|2319|2315|W|1
2026-05-19,2026-05-19,2526,2318,2526,2526,2318,2526,2318,Zhang Yimiao,Liu Yanchang,Zhang Yimiao,Liu Yanchang,B,B,Black,2959,2864,2959,2864,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103319,https://www.goratings.org/en/players/2526.html,1,1,1,1,2026-05-19|2526|2318|B|1
2026-05-19,2026-05-19,2538,2466,2538,2538,2466,2538,2466,Gao Kan,Zhao Chongheng,Gao Kan,Zhao Chongheng,B,B,Black,2965,2858,2965,2858,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103322,https://www.goratings.org/en/players/2466.html,1,1,1,1,2026-05-19|2538|2466|B|1
2026-05-19,2026-05-19,2586,2320,2586,2586,2320,2586,2320,Lyu Zhengyi,Zeng Chudian,Lyu Zhengyi,Zeng Chudian,B,B,Black,3062,2805,3062,2805,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103323,https://www.goratings.org/en/players/2320.html | https://www.goratings.org/en/players/2586.html,2,2,1,1,2026-05-19|2586|2320|B|1
2026-05-20,2026-05-20,1004,2207,1004,1004,2207,1004,2207,Ha Youngil,Tatsumi Akane,Ha Youngil,Tatsumi Akane,B,B,Black,3106,2836,3106,2836,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1004.html | https://www.goratings.org/en/players/2207.html,2,2,1,1,2026-05-20|1004|2207|B|1
2026-05-20,2026-05-20,1095,1234,1234,1095,1234,1095,1234,Hatanaka Hoshinobu,Hoshikawa Koyo,Hatanaka Hoshinobu,Hoshikawa Koyo,W,W,White,3006,2862,3006,2862,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1095.html | https://www.goratings.org/en/players/1234.html,2,2,1,1,2026-05-20|1095|1234|W|1
2026-05-20,2026-05-20,1307,1774,1307,1307,1774,1307,1774,Hashimoto Kan,Ono Ayako,Hashimoto Kan,Ono Ayako,B,B,Black,2823,2549,2823,2549,GoRatings,GoRatings,GoRatings,https://www.go4go.net/go/games/sgfview/127032,https://www.goratings.org/en/players/1307.html | https://www.goratings.org/en/players/1774.html,2,2,1,1,2026-05-20|1307|1774|B|1
2026-05-20,2026-05-20,1315,2027,2027,1315,2027,1315,2027,Oh Yujin,Wu Yiming,Oh Yujin,Wu Yiming,W,W,White,3261,3272,3261,3272,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202605/ct01.sgf&gibonum=50807&bimg=OYuJ.jpg&wimg=WuYiM.jpg | https://www.go4go.net/go/games/sgfview/127033,https://www.goratings.org/en/players/1315.html | https://www.goratings.org/en/players/2027.html,2,2,1,1,2026-05-20|1315|2027|W|1
2026-05-20,2026-05-20,1422,202,202,1422,202,1422,202,Chujo Chihiro,Imamura Toshiya,Chujo Chihiro,Imamura Toshiya,W,W,White,2374,3123,2374,3123,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1422.html | https://www.goratings.org/en/players/202.html,2,2,1,1,2026-05-20|1422|202|W|1
2026-05-20,2026-05-20,1428,251,1428,1428,251,1428,251,Hong Seokui,Yuki Satoshi,Hong Seokui,Yuki Satoshi,B,B,Black,3246,3208,3246,3208,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1428.html | https://www.goratings.org/en/players/251.html,2,2,1,1,2026-05-20|1428|251|B|1
2026-05-20,2026-05-20,1654,1907,1654,1654,1907,1654,1907,Sumi Shinsuke,Kimoto Yuka,Sumi Shinsuke,Kimoto Yuka,B,B,Black,2531,2475,2531,2475,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1654.html,1,1,1,1,2026-05-20|1654|1907|B|1
2026-05-20,2026-05-20,1705,2165,1705,1705,2165,1705,2165,Chen Haoxin,Li Xinchen,Chen Haoxin,Li Xinchen,B,B,Black,3399,3291,3399,3291,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103324,https://www.goratings.org/en/players/1705.html | https://www.goratings.org/en/players/2165.html,2,2,1,1,2026-05-20|1705|2165|B|1
2026-05-20,2026-05-20,1933,1464,1933,1933,1464,1933,1464,Okawa Takuya,Watanabe Kouki,Okawa Takuya,Watanabe Kouki,B,B,Black,3075,2917,3075,2917,GoRatings,GoRatings,GoRatings,https://www.go4go.net/go/games/sgfview/127030,https://www.goratings.org/en/players/1464.html | https://www.goratings.org/en/players/1933.html,2,2,1,1,2026-05-20|1933|1464|B|1
2026-05-20,2026-05-20,1943,1264,1943,1943,1264,1943,1264,Tanaka Koyu,Taniguchi Toru,Tanaka Koyu,Taniguchi Toru,B,B,Black,3234,3179,3234,3179,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1264.html | https://www.goratings.org/en/players/1943.html,2,2,1,1,2026-05-20|1943|1264|B|1
2026-05-20,2026-05-20,2033,2459,2459,2033,2459,2033,2459,Zheng Zaixiang,Huang Qiuxuan,Zheng Zaixiang,Huang Qiuxuan,W,W,White,3376,3216,3376,3216,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026050000103327,https://www.goratings.org/en/players/2033.html | https://www.goratings.org/en/players/2459.html,2,2,1,1,2026-05-20|2033|2459|W|1
2026-05-20,2026-05-20,2108,1808,2108,2108,1808,2108,1808,Watanabe Kandai,Yamanouchi Masaki,Watanabe Kandai,Yamanouchi Masaki,B,B,Black,3164,2383,3164,2383,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/2108.html,1,1,1,1,2026-05-20|2108|1808|B|1
2026-05-20,2026-05-20,2146,2027,2027,2146,2027,2146,2027,Ueno Risa,Wu Yiming,Ueno Risa,Wu Yiming,W,W,White,3157,3272,3157,3272,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202605/ct02.sgf&gibonum=50808&bimg=UenoR.jpg&wimg=WuYiM.jpg | https://www.weiqi.org.cn/competition/kifu/2026050000103329 | https://www.go4go.net/go/games/sgfview/127034,https://www.goratings.org/en/players/2027.html | https://www.goratings.org/en/players/2146.html,2,2,1,1,2026-05-20|2146|2027|W|1
